Date,SSE Composite Index,Shanghai SE A Share (SSEA),CSI 300 Index,SSE 50 index,SZSE Component Index,M2:year-on-year,Small and medium-sized board composite index,Growth Enterprise Index,small mid cap index ,CSI 100,CSI 500,Finance (Style. Citic),Cycle (Style. Citic),Consumption (Style. Citic),Growth (Style. Citic),Stability (style. Citic)
2016-06-14,2842.19 ,2974.84 ,3075.98 ,2095.02 ,9895.15 ,,10764.00 ,2058.31 ,6518.60 ,2905.83 ,5762.76 ,5801.32 ,3521.35 ,6736.28 ,5725.53 ,2278.72 
2016-06-15,2887.21 ,3022.01 ,3116.37 ,2106.63 ,10173.85 ,,11137.07 ,2128.80 ,6710.72 ,2929.33 ,5952.85 ,5850.17 ,3649.66 ,6902.84 ,5943.75 ,2316.06 
2016-06-16,2872.82 ,3007.00 ,3094.67 ,2094.81 ,10115.12 ,,11142.32 ,2101.42 ,6671.66 ,2911.34 ,5930.55 ,5817.50 ,3660.11 ,6861.54 ,5923.68 ,2302.16 
2016-06-17,2885.11 ,3019.90 ,3110.36 ,2102.20 ,10182.53 ,,11206.72 ,2122.89 ,6720.07 ,2926.46 ,5964.27 ,5847.26 ,3682.11 ,6937.30 ,5964.08 ,2313.59 
2016-06-20,2888.81 ,3023.84 ,3112.67 ,2104.22 ,10221.85 ,,11268.04 ,2119.63 ,6752.48 ,2929.83 ,5985.57 ,5857.68 ,3691.96 ,6937.72 ,6001.12 ,2315.85 
2016-06-21,2878.56 ,3013.08 ,3106.32 ,2104.56 ,10131.86 ,,11147.03 ,2092.00 ,6698.01 ,2925.89 ,5916.80 ,5866.85 ,3652.92 ,6872.55 ,5918.42 ,2310.76 
2016-06-22,2905.55 ,3041.36 ,3133.96 ,2115.77 ,10297.98 ,,11318.43 ,2144.82 ,6801.21 ,2945.61 ,6008.89 ,5911.06 ,3711.34 ,6960.30 ,6044.82 ,2330.77 
2016-06-23,2891.96 ,3027.08 ,3117.32 ,2105.53 ,10255.27 ,,11282.25 ,2137.49 ,6759.77 ,2929.05 ,5978.17 ,5888.95 ,3689.50 ,6910.33 ,6036.89 ,2319.46 
2016-06-24,2854.29 ,2987.58 ,3077.16 ,2076.30 ,10147.70 ,,11177.64 ,2127.36 ,6658.70 ,2891.50 ,5903.62 ,5821.64 ,3656.76 ,6835.76 ,5963.97 ,2291.18 
2016-06-27,2895.70 ,3030.98 ,3120.54 ,2095.89 ,10377.57 ,,11430.57 ,2191.81 ,6816.66 ,2923.53 ,6044.22 ,5879.63 ,3740.12 ,6991.30 ,6153.20 ,2320.40 
2016-06-28,2912.56 ,3048.62 ,3136.40 ,2102.05 ,10463.45 ,,11555.75 ,2216.71 ,6895.45 ,2934.80 ,6107.51 ,5916.81 ,3767.96 ,7077.70 ,6222.18 ,2334.69 
2016-06-29,2931.59 ,3068.58 ,3151.39 ,2122.97 ,10460.97 ,,11571.20 ,2209.79 ,6886.86 ,2954.68 ,6120.20 ,5955.18 ,3784.63 ,7085.24 ,6236.01 ,2362.37 
2016-06-30,2929.61 ,3066.50 ,3153.92 ,2122.63 ,10489.99 ,,11574.35 ,2227.79 ,6892.73 ,2959.80 ,6123.49 ,5955.44 ,3776.92 ,7112.10 ,6237.31 ,2358.76 
2016-07-01,2932.48 ,3069.50 ,3154.20 ,2127.09 ,10458.43 ,,11550.31 ,2211.18 ,6875.68 ,2963.83 ,6111.54 ,5971.50 ,3775.95 ,7109.09 ,6211.53 ,2358.39 
2016-07-04,2988.60 ,3128.33 ,3204.70 ,2163.29 ,10609.86 ,,11740.36 ,2248.71 ,6977.88 ,3002.36 ,6231.88 ,6038.73 ,3865.17 ,7225.53 ,6348.46 ,2395.05 
2016-07-05,3006.39 ,3147.00 ,3207.38 ,2168.86 ,10602.77 ,,11776.05 ,2246.02 ,6971.67 ,2997.97 ,6269.50 ,6014.89 ,3898.07 ,7254.98 ,6370.15 ,2428.33 
2016-07-06,3017.29 ,3158.43 ,3216.80 ,2167.10 ,10641.65 ,,11827.53 ,2241.56 ,6985.09 ,3003.39 ,6297.40 ,6003.45 ,3910.81 ,7385.35 ,6381.81 ,2433.75 
2016-07-07,3016.85 ,3158.02 ,3209.95 ,2166.88 ,10620.58 ,,11842.95 ,2233.92 ,6993.51 ,2994.48 ,6319.79 ,5995.61 ,3931.33 ,7410.28 ,6375.55 ,2428.26 
2016-07-08,2988.09 ,3127.86 ,3192.28 ,2148.76 ,10611.80 ,,11819.07 ,2239.00 ,6987.70 ,2974.10 ,6299.85 ,5973.83 ,3911.14 ,7385.36 ,6368.16 ,2423.19 
2016-07-11,2994.92 ,3135.03 ,3203.33 ,2155.72 ,10594.82 ,,11751.69 ,2218.59 ,6940.18 ,2985.54 ,6312.50 ,5961.30 ,3912.34 ,7426.39 ,6332.80 ,2418.42 
2016-07-12,3049.38 ,3192.19 ,3273.18 ,2200.35 ,10757.85 ,,11865.39 ,2247.35 ,7026.55 ,3049.27 ,6395.14 ,6076.05 ,3968.51 ,7546.75 ,6438.57 ,2462.07 
2016-07-13,3060.69 ,3204.03 ,3282.87 ,2197.79 ,10853.56 ,,11958.15 ,2285.37 ,7095.75 ,3048.23 ,6446.56 ,6119.14 ,3993.25 ,7555.25 ,6506.58 ,2486.43 
2016-07-14,3054.02 ,3197.07 ,3276.76 ,2195.23 ,10854.14 ,,11982.78 ,2293.08 ,7102.79 ,3040.39 ,6455.58 ,6115.44 ,3985.87 ,7550.69 ,6531.39 ,2479.89 
2016-07-15,3054.30 ,3197.33 ,3276.28 ,2192.39 ,10823.21 ,,11948.91 ,2263.78 ,7093.01 ,3039.90 ,6441.02 ,6111.63 ,3981.34 ,7566.93 ,6482.00 ,2479.45 
2016-07-18,3043.56 ,3186.11 ,3262.02 ,2187.98 ,10762.00 ,,11897.73 ,2249.87 ,7047.41 ,3028.39 ,6412.07 ,6096.39 ,3959.50 ,7533.31 ,6442.39 ,2461.43 
2016-07-19,3036.60 ,3178.79 ,3248.23 ,2175.40 ,10778.25 ,,11936.59 ,2273.72 ,7063.66 ,3008.24 ,6431.94 ,6076.73 ,3970.23 ,7493.21 ,6486.25 ,2471.23 
2016-07-20,3027.90 ,3169.64 ,3237.61 ,2167.12 ,10759.86 ,,11939.44 ,2268.54 ,7041.78 ,2998.22 ,6417.92 ,6049.57 ,3964.18 ,7510.25 ,6485.98 ,2462.26 
2016-07-21,3039.01 ,3181.26 ,3252.52 ,2177.78 ,10787.21 ,,11962.70 ,2265.13 ,7053.89 ,3011.73 ,6442.71 ,6080.34 ,3963.54 ,7549.11 ,6502.10 ,2472.80 
2016-07-22,3012.82 ,3153.80 ,3225.16 ,2157.23 ,10709.07 ,,11851.65 ,2250.00 ,7002.72 ,2984.06 ,6390.93 ,6034.72 ,3920.90 ,7452.38 ,6461.43 ,2447.91 
2016-07-25,3015.83 ,3156.98 ,3230.89 ,2159.55 ,10718.36 ,,11852.26 ,2245.89 ,7014.43 ,2985.96 ,6408.78 ,6046.96 ,3920.00 ,7490.28 ,6459.51 ,2453.23 
2016-07-26,3050.17 ,3192.99 ,3269.59 ,2182.51 ,10852.21 ,,11997.60 ,2279.55 ,7086.98 ,3020.09 ,6494.47 ,6100.91 ,3977.98 ,7621.73 ,6540.91 ,2478.86 
2016-07-27,2992.00 ,3132.09 ,3218.24 ,2173.97 ,10405.85 ,,11456.84 ,2155.39 ,6783.56 ,2995.51 ,6229.29 ,6023.93 ,3816.92 ,7374.78 ,6196.79 ,2446.10 
2016-07-28,2994.32 ,3134.53 ,3221.14 ,2163.81 ,10396.31 ,,11430.35 ,2139.74 ,6772.81 ,2995.06 ,6243.29 ,6030.47 ,3812.05 ,7416.32 ,6151.80 ,2452.31 
2016-07-29,2979.34 ,3118.90 ,3203.93 ,2155.24 ,10329.44 ,,11370.45 ,2122.41 ,6736.08 ,2982.38 ,6202.89 ,6012.00 ,3785.59 ,7403.64 ,6084.76 ,2440.23 
2016-08-01,2953.39 ,3091.75 ,3176.81 ,2147.56 ,10185.48 ,,11203.88 ,2099.18 ,6647.64 ,2967.61 ,6109.28 ,5993.24 ,3737.08 ,7253.09 ,5975.16 ,2417.78 
2016-08-02,2971.28 ,3110.51 ,3189.05 ,2148.45 ,10250.55 ,,11283.93 ,2113.21 ,6685.29 ,2971.92 ,6168.51 ,6013.28 ,3770.38 ,7299.75 ,6029.63 ,2440.35 
2016-08-03,2978.46 ,3117.99 ,3193.51 ,2145.79 ,10281.25 ,,11319.34 ,2108.31 ,6707.77 ,2972.80 ,6198.39 ,6018.67 ,3782.95 ,7337.13 ,6056.11 ,2451.63 
2016-08-04,2982.43 ,3122.11 ,3201.29 ,2143.84 ,10366.50 ,,11394.45 ,2129.65 ,6759.16 ,2977.78 ,6238.23 ,6048.56 ,3801.64 ,7351.09 ,6109.88 ,2457.80 
2016-08-05,2976.70 ,3116.08 ,3205.11 ,2148.68 ,10342.28 ,,11336.96 ,2109.06 ,6729.82 ,2987.97 ,6203.29 ,6090.07 ,3779.73 ,7339.65 ,6060.83 ,2450.61 
2016-08-08,3004.28 ,3145.01 ,3234.18 ,2159.67 ,10468.88 ,,11462.26 ,2130.59 ,6823.50 ,3009.72 ,6290.76 ,6137.17 ,3820.04 ,7403.51 ,6151.81 ,2478.48 
2016-08-09,3025.68 ,3167.46 ,3256.98 ,2175.35 ,10564.78 ,,11584.57 ,2154.51 ,6884.05 ,3029.14 ,6341.55 ,6166.50 ,3853.81 ,7480.38 ,6223.66 ,2509.31 
2016-08-10,3018.75 ,3160.19 ,3243.34 ,2170.10 ,10511.16 ,,11546.23 ,2137.00 ,6843.02 ,3015.37 ,6318.27 ,6143.84 ,3852.38 ,7448.05 ,6191.33 ,2499.75 
2016-08-11,3002.64 ,3143.34 ,3233.36 ,2177.06 ,10390.96 ,,11386.12 ,2103.40 ,6754.64 ,3018.80 ,6226.31 ,6166.40 ,3793.44 ,7378.92 ,6078.60 ,2475.69 
2016-08-12,3050.67 ,3193.74 ,3294.23 ,2222.49 ,10528.10 ,,11504.18 ,2123.84 ,6829.87 ,3083.37 ,6299.09 ,6353.33 ,3830.13 ,7449.45 ,6136.96 ,2518.07 
2016-08-15,3125.20 ,3271.81 ,3393.42 ,2287.66 ,10822.11 ,,11746.08 ,2193.21 ,6995.68 ,3177.34 ,6442.53 ,6594.30 ,3910.26 ,7605.23 ,6307.84 ,2579.08 
2016-08-16,3110.04 ,3255.83 ,3378.25 ,2257.70 ,10882.95 ,,11815.84 ,2201.10 ,7008.89 ,3156.21 ,6468.89 ,6543.25 ,3937.44 ,7624.96 ,6343.88 ,2584.44 
2016-08-17,3109.56 ,3255.33 ,3373.05 ,2253.74 ,10890.69 ,,11851.67 ,2208.20 ,7032.52 ,3146.15 ,6488.36 ,6501.35 ,3949.75 ,7651.00 ,6373.45 ,2591.17 
2016-08-18,3104.11 ,3249.58 ,3364.49 ,2244.72 ,10879.20 ,,11839.53 ,2201.59 ,7015.54 ,3132.46 ,6490.41 ,6504.11 ,3941.52 ,7643.53 ,6361.51 ,2594.14 
2016-08-19,3108.10 ,3253.77 ,3365.02 ,2249.34 ,10872.71 ,,11861.47 ,2204.56 ,7021.19 ,3132.04 ,6499.55 ,6493.99 ,3949.50 ,7642.62 ,6375.48 ,2613.87 
2016-08-22,3084.81 ,3229.34 ,3336.79 ,2237.13 ,10731.40 ,,11740.97 ,2167.40 ,6938.09 ,3110.61 ,6420.35 ,6450.10 ,3897.36 ,7584.44 ,6275.03 ,2581.51 
2016-08-23,3089.71 ,3234.51 ,3341.83 ,2241.95 ,10750.29 ,,11767.51 ,2174.16 ,6953.11 ,3115.90 ,6428.70 ,6460.47 ,3907.90 ,7602.23 ,6297.53 ,2583.76 
2016-08-24,3085.88 ,3230.51 ,3329.86 ,2232.21 ,10760.44 ,,11799.01 ,2192.17 ,6969.06 ,3101.32 ,6435.06 ,6422.56 ,3912.71 ,7596.01 ,6333.39 ,2580.52 
2016-08-25,3068.33 ,3212.09 ,3308.97 ,2222.15 ,10679.15 ,,11735.91 ,2180.66 ,6925.74 ,3084.39 ,6382.57 ,6392.42 ,3887.31 ,7558.18 ,6278.97 ,2550.37 
2016-08-26,3070.31 ,3214.14 ,3307.09 ,2219.31 ,10693.75 ,,11761.66 ,2189.75 ,6942.08 ,3079.51 ,6410.73 ,6373.58 ,3896.04 ,7577.34 ,6306.70 ,2564.65 
2016-08-29,3070.03 ,3213.82 ,3307.78 ,2214.26 ,10724.40 ,,11791.04 ,2193.20 ,6961.59 ,3075.04 ,6427.53 ,6370.74 ,3899.41 ,7578.62 ,6328.42 ,2575.70 
2016-08-30,3074.68 ,3218.71 ,3311.99 ,2224.06 ,10729.12 ,,11807.06 ,2195.53 ,6966.58 ,3083.55 ,6425.75 ,6394.06 ,3901.62 ,7569.65 ,6332.58 ,2572.43 
2016-08-31,3085.49 ,3230.05 ,3327.79 ,2232.71 ,10757.88 ,,11806.81 ,2191.76 ,6961.14 ,3104.51 ,6434.21 ,6456.86 ,3901.64 ,7597.48 ,6328.66 ,2575.17 
2016-09-01,3063.31 ,3206.79 ,3301.58 ,2220.40 ,10669.51 ,,11722.50 ,2181.33 ,6912.75 ,3079.92 ,6381.48 ,6382.57 ,3874.35 ,7535.63 ,6286.05 ,2555.88 
2016-09-02,3067.35 ,3211.05 ,3314.11 ,2229.89 ,10640.42 ,,11651.61 ,2170.86 ,6872.16 ,3096.00 ,6356.95 ,6410.59 ,3866.15 ,7532.00 ,6251.35 ,2561.72 
2016-09-05,3072.10 ,3216.02 ,3319.68 ,2228.72 ,10695.45 ,,11696.67 ,2182.69 ,6884.97 ,3098.95 ,6391.79 ,6412.12 ,3890.13 ,7570.58 ,6276.39 ,2564.76 
2016-09-06,3090.71 ,3235.51 ,3342.63 ,2232.45 ,10861.50 ,,11883.13 ,2222.84 ,7005.39 ,3111.02 ,6492.97 ,6421.71 ,3943.01 ,7669.25 ,6399.39 ,2594.28 
2016-09-07,3091.93 ,3236.77 ,3340.82 ,2236.55 ,10838.72 ,,11877.71 ,2212.05 ,6986.07 ,3110.88 ,6494.32 ,6425.58 ,3944.92 ,7648.64 ,6386.46 ,2610.99 
2016-09-08,3095.95 ,3240.97 ,3339.56 ,2236.63 ,10851.19 ,,11907.71 ,2223.47 ,6988.12 ,3109.64 ,6517.98 ,6432.92 ,3962.34 ,7656.80 ,6400.97 ,2613.35 
2016-09-09,3078.86 ,3223.02 ,3318.04 ,2229.31 ,10762.79 ,,11826.97 ,2202.97 ,6935.74 ,3093.34 ,6471.05 ,6397.97 ,3942.96 ,7603.71 ,6342.91 ,2594.07 
2016-09-12,3021.98 ,3163.43 ,3262.60 ,2199.98 ,10461.58 ,,11475.30 ,2145.56 ,6731.84 ,3052.27 ,6291.64 ,6305.18 ,3829.43 ,7412.36 ,6132.45 ,2554.02 
2016-09-13,3023.51 ,3165.00 ,3260.33 ,2193.19 ,10514.58 ,,11562.00 ,2145.87 ,6774.01 ,3044.33 ,6320.03 ,6297.72 ,3854.67 ,7448.50 ,6172.62 ,2551.68 
2016-09-14,3002.85 ,3143.28 ,3238.73 ,2176.52 ,10454.24 ,,11506.92 ,2144.56 ,6726.92 ,3021.97 ,6278.16 ,6249.51 ,3832.74 ,7401.66 ,6148.02 ,2527.00 
2016-09-19,3026.05 ,3167.63 ,3263.12 ,2189.46 ,10557.25 ,,11626.61 ,2165.21 ,6783.60 ,3043.70 ,6344.18 ,6293.95 ,3873.98 ,7497.09 ,6218.83 ,2546.45 
2016-09-20,3023.00 ,3164.44 ,3257.40 ,2184.21 ,10544.53 ,,11621.63 ,2158.43 ,6778.18 ,3036.66 ,6342.03 ,6289.85 ,3873.08 ,7487.91 ,6205.97 ,2549.65 
2016-09-21,3025.87 ,3167.45 ,3266.64 ,2187.15 ,10583.40 ,,11646.50 ,2162.13 ,6797.08 ,3044.24 ,6343.75 ,6321.19 ,3880.01 ,7498.57 ,6220.98 ,2547.13 
2016-09-22,3042.31 ,3184.67 ,3291.12 ,2200.70 ,10662.21 ,,11711.93 ,2168.42 ,6829.12 ,3072.50 ,6385.64 ,6392.15 ,3900.39 ,7549.88 ,6246.67 ,2562.72 
2016-09-23,3033.90 ,3175.88 ,3275.67 ,2196.29 ,10609.70 ,,11677.24 ,2156.51 ,6822.03 ,3057.90 ,6370.58 ,6350.85 ,3885.78 ,7529.19 ,6217.85 ,2561.10 
2016-09-26,2980.43 ,3119.87 ,3220.28 ,2167.26 ,10392.70 ,,11432.21 ,2122.90 ,6667.08 ,3012.71 ,6241.52 ,6267.84 ,3802.96 ,7368.21 ,6060.69 ,2511.66 
2016-09-27,2998.17 ,3138.48 ,3240.75 ,2176.45 ,10476.97 ,,11504.69 ,2140.80 ,6709.88 ,3029.25 ,6286.91 ,6322.28 ,3824.77 ,7427.22 ,6111.96 ,2513.93 
2016-09-28,2987.86 ,3127.59 ,3230.89 ,2166.72 ,10467.16 ,,11501.83 ,2139.63 ,6704.23 ,3021.07 ,6281.28 ,6300.28 ,3823.12 ,7413.67 ,6098.62 ,2500.64 
2016-09-29,2998.48 ,3138.66 ,3244.39 ,2175.37 ,10512.25 ,,11551.10 ,2146.18 ,6749.42 ,3034.55 ,6298.79 ,6332.39 ,3839.73 ,7446.18 ,6116.53 ,2504.73 
2016-09-30,3004.70 ,3145.17 ,3253.28 ,2177.35 ,10567.58 ,,11605.91 ,2149.90 ,6783.59 ,3042.62 ,6328.09 ,6340.69 ,3860.72 ,7501.14 ,6142.99 ,2510.74 
2016-10-10,3048.14 ,3190.72 ,3293.87 ,2202.87 ,10741.69 ,,11807.74 ,2208.47 ,6910.22 ,3074.78 ,6447.69 ,6376.17 ,3940.88 ,7634.43 ,6305.25 ,2554.95 
2016-10-11,3065.25 ,3208.67 ,3306.56 ,2209.23 ,10782.31 ,,11882.51 ,2210.86 ,6946.77 ,3085.49 ,6486.43 ,6393.34 ,3970.53 ,7680.12 ,6341.66 ,2576.12 
2016-10-12,3058.50 ,3201.59 ,3300.01 ,2201.00 ,10788.59 ,,11903.88 ,2209.69 ,6947.61 ,3077.95 ,6482.74 ,6383.31 ,3971.49 ,7681.56 ,6338.15 ,2576.26 
2016-10-13,3061.35 ,3204.53 ,3302.65 ,2202.12 ,10787.49 ,,11917.42 ,2208.57 ,6952.04 ,3080.14 ,6484.83 ,6380.31 ,3976.23 ,7675.05 ,6348.56 ,2599.49 
2016-10-14,3063.81 ,3207.16 ,3305.85 ,2209.81 ,10759.68 ,,11906.03 ,2194.23 ,6931.37 ,3087.72 ,6469.49 ,6377.15 ,3974.25 ,7672.85 ,6328.51 ,2616.10 
2016-10-17,3041.17 ,3184.15 ,3277.88 ,2192.88 ,10651.50 ,,11800.32 ,2167.86 ,6858.68 ,3061.80 ,6413.15 ,6311.49 ,3945.90 ,7620.56 ,6253.47 ,2594.21 
2016-10-18,3083.88 ,3228.73 ,3321.33 ,2222.78 ,10797.02 ,,11969.53 ,2198.14 ,6958.97 ,3101.29 ,6509.28 ,6383.11 ,4011.13 ,7722.95 ,6355.57 ,2653.42 
2016-10-19,3084.72 ,3229.68 ,3316.24 ,2221.53 ,10757.92 ,,11951.68 ,2184.91 ,6930.13 ,3097.49 ,6495.26 ,6366.22 ,4011.50 ,7716.33 ,6343.21 ,2660.51 
2016-10-20,3084.46 ,3229.37 ,3318.60 ,2223.42 ,10784.33 ,,12006.02 ,2193.26 ,6973.23 ,3099.64 ,6498.24 ,6372.79 ,4017.32 ,7716.29 ,6375.76 ,2662.73 
2016-10-21,3090.94 ,3236.31 ,3327.74 ,2240.75 ,10748.90 ,,11954.64 ,2181.00 ,6948.87 ,3116.21 ,6475.28 ,6384.98 ,4007.75 ,7687.55 ,6337.99 ,2698.22 
2016-10-24,3128.25 ,3275.27 ,3367.58 ,2270.95 ,10842.64 ,,12049.67 ,2200.80 ,7004.89 ,3153.74 ,6539.47 ,6461.64 ,4056.76 ,7759.12 ,6387.76 ,2727.06 
2016-10-25,3131.94 ,3279.10 ,3367.45 ,2266.17 ,10871.51 ,,12084.74 ,2200.21 ,7019.31 ,3151.26 ,6563.35 ,6452.98 ,4080.63 ,7803.31 ,6391.95 ,2725.10 
2016-10-26,3116.31 ,3262.73 ,3354.80 ,2257.12 ,10817.51 ,,12041.60 ,2184.49 ,6983.41 ,3139.57 ,6530.39 ,6435.40 ,4053.60 ,7821.46 ,6346.81 ,2706.02 
2016-10-27,3112.35 ,3258.56 ,3345.70 ,2250.26 ,10788.97 ,,12028.07 ,2182.48 ,6973.34 ,3127.51 ,6517.36 ,6419.31 ,4047.58 ,7804.71 ,6346.32 ,2697.66 
2016-10-28,3104.27 ,3250.16 ,3340.13 ,2253.80 ,10711.04 ,,11928.12 ,2165.43 ,6911.97 ,3129.43 ,6455.83 ,6435.64 ,4009.02 ,7758.84 ,6291.31 ,2670.73 
2016-10-31,3100.49 ,3246.25 ,3336.28 ,2250.47 ,10704.30 ,,11920.79 ,2159.76 ,6900.73 ,3125.58 ,6452.21 ,6430.55 ,4010.70 ,7762.74 ,6279.68 ,2659.96 
2016-11-01,3122.44 ,3269.24 ,3359.05 ,2263.48 ,10796.14 ,,12036.29 ,2176.45 ,6953.89 ,3146.29 ,6507.95 ,6485.63 ,4046.66 ,7841.81 ,6337.28 ,2681.80 
2016-11-02,3102.73 ,3248.57 ,3333.35 ,2244.74 ,10692.65 ,,11966.53 ,2146.40 ,6894.83 ,3118.02 ,6455.13 ,6440.13 ,4024.81 ,7792.70 ,6291.18 ,2643.24 
2016-11-03,3128.94 ,3276.06 ,3365.09 ,2273.63 ,10743.96 ,,12029.11 ,2153.19 ,6926.24 ,3149.40 ,6483.73 ,6502.76 ,4053.30 ,7824.86 ,6318.90 ,2696.71 
2016-11-04,3125.32 ,3272.24 ,3354.17 ,2271.93 ,10702.57 ,,12001.03 ,2145.23 ,6895.16 ,3143.56 ,6462.59 ,6488.34 ,4043.58 ,7795.61 ,6301.39 ,2689.37 
2016-11-07,3133.33 ,3280.66 ,3356.59 ,2276.95 ,10695.18 ,,11992.45 ,2130.30 ,6882.83 ,3147.01 ,6468.82 ,6481.25 ,4063.40 ,7788.45 ,6294.47 ,2697.10 
2016-11-08,3147.89 ,3295.92 ,3371.12 ,2282.42 ,10763.13 ,,12077.14 ,2150.30 ,6928.48 ,3158.24 ,6503.18 ,6505.58 ,4079.74 ,7850.87 ,6336.76 ,2698.29 
2016-11-09,3128.37 ,3275.47 ,3353.05 ,2263.92 ,10697.11 ,,11987.46 ,2123.85 ,6852.00 ,3144.10 ,6453.57 ,6473.54 ,4062.46 ,7805.01 ,6281.44 ,2679.86 
2016-11-10,3171.28 ,3320.40 ,3390.61 ,2289.45 ,10821.66 ,,12139.00 ,2143.32 ,6924.45 ,3177.34 ,6536.97 ,6547.75 ,4120.77 ,7887.29 ,6356.78 ,2719.29 
2016-11-11,3196.04 ,3346.31 ,3417.22 ,2308.43 ,10878.14 ,,12182.65 ,2147.11 ,6941.25 ,3201.37 ,6583.89 ,6605.17 ,4160.77 ,7887.77 ,6382.03 ,2754.79 
2016-11-14,3210.37 ,3361.35 ,3430.25 ,2317.77 ,10907.53 ,,12208.34 ,2161.69 ,6947.36 ,3210.91 ,6615.01 ,6620.36 ,4185.26 ,7869.27 ,6406.61 ,2790.31 
2016-11-15,3206.99 ,3357.77 ,3429.87 ,2310.90 ,10958.10 ,,12268.69 ,2179.30 ,6970.82 ,3209.40 ,6640.46 ,6628.50 ,4190.27 ,7911.20 ,6434.79 ,2782.40 
2016-11-16,3205.06 ,3355.71 ,3429.59 ,2309.94 ,10968.08 ,,12288.51 ,2182.47 ,6991.64 ,3207.04 ,6644.19 ,6628.77 ,4193.12 ,7908.70 ,6439.46 ,2785.45 
2016-11-17,3208.45 ,3359.30 ,3436.54 ,2316.72 ,10945.42 ,,12255.21 ,2163.04 ,6966.58 ,3216.29 ,6636.47 ,6630.73 ,4191.64 ,7901.01 ,6403.51 ,2815.27 
2016-11-18,3192.86 ,3342.99 ,3417.46 ,2307.27 ,10889.11 ,,12221.00 ,2157.96 ,6928.97 ,3202.08 ,6602.33 ,6604.46 ,4170.31 ,7875.83 ,6381.48 ,2796.65 
2016-11-21,3218.15 ,3369.53 ,3441.11 ,2334.68 ,10899.92 ,,12254.55 ,2152.60 ,6929.68 ,3231.87 ,6611.54 ,6654.55 ,4187.16 ,7893.71 ,6396.92 ,2827.02 
2016-11-22,3248.35 ,3401.19 ,3468.36 ,2353.00 ,10985.60 ,,12329.18 ,2177.65 ,6961.13 ,3257.58 ,6661.25 ,6703.77 ,4228.45 ,7940.44 ,6451.54 ,2850.21 
2016-11-23,3241.14 ,3393.66 ,3474.73 ,2360.34 ,10973.80 ,,12268.80 ,2165.71 ,6937.36 ,3272.66 ,6631.17 ,6738.49 ,4200.59 ,7950.71 ,6415.88 ,2832.18 
2016-11-24,3241.74 ,3394.32 ,3488.74 ,2368.73 ,10967.47 ,,12191.08 ,2146.63 ,6891.44 ,3288.06 ,6623.05 ,6759.59 ,4189.46 ,7978.40 ,6368.08 ,2831.93 
2016-11-25,3261.94 ,3415.54 ,3521.30 ,2393.95 ,11036.53 ,,12214.47 ,2167.53 ,6921.69 ,3323.55 ,6652.82 ,6830.98 ,4197.72 ,7995.89 ,6405.01 ,2858.65 
2016-11-28,3277.00 ,3431.35 ,3535.08 ,2403.14 ,11068.87 ,,12206.70 ,2166.05 ,6934.94 ,3337.03 ,6670.80 ,6801.10 ,4212.84 ,8025.50 ,6400.07 ,2915.88 
2016-11-29,3282.92 ,3437.75 ,3564.04 ,2441.58 ,11034.70 ,,12108.23 ,2160.35 ,6922.47 ,3378.84 ,6620.79 ,6800.79 ,4188.95 ,8021.24 ,6359.78 ,2949.95 
2016-11-30,3250.03 ,3403.22 ,3538.00 ,2419.41 ,11012.19 ,,12068.62 ,2183.05 ,6902.10 ,3351.87 ,6585.58 ,6762.24 ,4155.36 ,7983.58 ,6364.94 ,2915.10 
2016-12-01,3273.31 ,3427.64 ,3565.04 ,2431.31 ,11088.16 ,,12126.50 ,2181.93 ,6931.15 ,3378.74 ,6624.47 ,6807.93 ,4188.91 ,8045.08 ,6382.14 ,2930.74 
2016-12-02,3243.84 ,3396.71 ,3528.95 ,2416.51 ,10912.63 ,,11959.81 ,2143.45 ,6858.43 ,3348.15 ,6520.97 ,6747.67 ,4128.06 ,7911.55 ,6274.23 ,2912.64 
2016-12-05,3204.71 ,3355.63 ,3469.41 ,2375.26 ,10784.33 ,,11920.97 ,2143.88 ,6832.56 ,3281.01 ,6486.02 ,6656.78 ,4102.51 ,7804.92 ,6250.30 ,2823.86 
2016-12-06,3199.65 ,3350.25 ,3459.15 ,2368.68 ,10779.77 ,,11977.39 ,2122.26 ,6855.36 ,3272.83 ,6490.89 ,6634.25 ,4106.61 ,7844.89 ,6238.51 ,2814.77 
2016-12-07,3222.24 ,3373.92 ,3475.75 ,2376.92 ,10855.72 ,,12078.92 ,2134.99 ,6890.19 ,3281.88 ,6558.02 ,6652.52 ,4155.04 ,7921.39 ,6288.48 ,2831.99 
2016-12-08,3215.37 ,3366.71 ,3470.14 ,2379.00 ,10812.30 ,,12027.10 ,2114.71 ,6877.19 ,3280.77 ,6527.43 ,6652.16 ,4138.82 ,7906.09 ,6245.50 ,2812.14 
2016-12-09,3232.88 ,3385.15 ,3493.70 ,2411.31 ,10789.62 ,,11980.64 ,2099.89 ,6831.71 ,3317.53 ,6513.92 ,6721.26 ,4131.29 ,7912.08 ,6209.80 ,2839.28 
2016-12-12,3152.97 ,3301.41 ,3409.18 ,2387.16 ,10302.85 ,,11410.80 ,1984.40 ,6526.36 ,3260.96 ,6249.08 ,6623.40 ,3958.64 ,7606.08 ,5895.63 ,2743.60 
